lat,lon,val,year
-13,-76,0.072,1990
-29,-51,0.008,1990
16,109,0.019,1990
53,9,0.052,1990
-23,151,0.0,1990
49,6,0.019,1990
48,19,0.03,1990
44,78,0.002,1990
38,104,0.007,1990
35,-94,0.009,1990
12,-1,0.048,1990
59,-151,0.0,1990
40,21,0.025,1990
-12,-44,0.002,1990
40,-84,0.015,1990
-28,153,0.018,1990
39,127,0.054,1990
17,83,0.087,1990
16,-94,0.007,1990
50,18,0.029,1990
27,105,0.075,1990
7,46,0.003,1990
41,94,0.001,1990
51,104,0.001,1990
50,-127,0.0,1990
30,0,0.001,1990
7,-65,0.001,1990
41,-5,0.007,1990
3,-60,0.003,1990
21,-16,0.001,1990
-17,-55,0.001,1990
69,89,0.009,1990
30,111,0.049,1990
8,123,0.004,1990
45,7,0.015,1990
-35,149,0.001,1990
17,2,0.0,1990
-26,-62,0.001,1990
64,178,0.001,1990
41,-103,0.002,1990
51,35,0.009,1990
32,3,0.001,1990
28,-2,0.0,1990
27,37,0.002,1990
4,36,0.002,1990
22,-104,0.002,1990
21,99,0.007,1990
-39,-72,0.014,1990
-52,-71,0.001,1990
46,29,0.034,1990
8,-80,0.01,1990
22,39,0.0,1990
19,35,0.0,1990
-2,25,0.002,1990
-5,37,0.006,1990
42,-5,0.013,1990
37,32,0.016,1990
-10,-77,0.013,1990
10,108,0.05,1990
-10,39,0.003,1990
-14,-42,0.005,1990
-34,25,0.001,1990
56,73,0.001,1990
52,52,0.003,1990
-44,-65,0.002,1990
13,11,0.007,1990
9,8,0.021,1990
46,90,0.001,1990
24,26,0.0,1990
-14,-59,0.0,1990
56,96,0.005,1990
47,24,0.027,1990
19,95,0.013,1990
34,-109,0.001,1990
-23,-56,0.002,1990
-24,29,0.009,1990
-43,-63,0.0,1990
58,60,0.006,1990
38,55,0.001,1990
35,83,0.0,1990
37,100,0.001,1990
34,38,0.007,1990
15,24,0.001,1990
14,-23,0.001,1990
10,32,0.003,1990
47,122,0.008,1990
5,-77,0.001,1990
38,-94,0.022,1990
15,-87,0.029,1990
49,17,0.04,1990
48,-72,0.002,1990
-28,-50,0.007,1990
25,39,0.003,1990
2,38,0.001,1990
1,29,0.002,1990
16,81,0.19,1990
-22,32,0.004,1990
49,-94,0.001,1990
48,71,0.001,1990
26,107,0.129,1990
25,-104,0.002,1990
40,106,0.001,1990
2,-75,0.014,1990
36,37,0.046,1990
-18,-68,0.002,1990
16,-8,0.001,1990
50,84,0.005,1990
12,-5,0.016,1990
-21,-48,0.015,1990
-31,29,0.016,1990
40,-7,0.017,1990
36,4,0.124,1990
35,15,0.012,1990
29,121,0.153,1990
40,-112,0.004,1990
39,99,0.01,1990
54,71,0.002,1990
50,54,0.001,1990
30,57,0.006,1990
26,48,0.002,1990
3,15,0.002,1990
8,81,0.035,1990
17,-64,0.002,1990
-21,17,0.001,1990
51,116,0.002,1990
12,104,0.014,1990
-7,-74,0.0,1990
45,22,0.029,1990
6,94,0.0,1990
-3,42,0.0,1990
-7,-45,0.001,1990
30,91,0.001,1990
-27,24,0.002,1990
45,-85,0.001,1990
60,26,0.02,1990
-30,-56,0.004,1990
32,104,0.005,1990
-33,-66,0.0,1990
31,-101,0.001,1990
28,43,0.001,1990
-30,-71,0.002,1990
55,66,0.014,1990
51,63,0.001,1990
-3,112,0.006,1990
31,76,0.188,1990
28,-102,0.002,1990
27,65,0.002,1990
42,-83,0.139,1990
21,87,0.109,1990
-1,27,0.002,1990
-3,-47,0.003,1990
-2,-58,0.0,1990
-5,-40,0.012,1990
43,117,0.003,1990
45,90,0.001,1990
42,64,0.001,1990
-1,12,0.0,1990
46,-100,0.003,1990
57,71,0.001,1990
37,68,0.024,1990
33,61,0.002,1990
28,103,0.029,1990
9,35,0.012,1990
-15,41,0.021,1990
56,13,0.011,1990
37,-79,0.015,1990
-4,-72,0.001,1990
33,-82,0.011,1990
9,-12,0.015,1990
46,118,0.0,1990
43,-88,0.026,1990
-9,37,0.004,1990
-4,139,0.004,1990
0,44,0.003,1990
-23,35,0.002,1990
-30,-52,0.014,1990
23,70,0.01,1990
1,110,0.015,1990
38,-28,0.001,1990
15,107,0.007,1990
11,40,0.05,1990
-9,-43,0.001,1990
25,101,0.061,1990
-13,26,0.002,1990
61,10,0.001,1990
58,16,0.009,1990
35,111,0.096,1990
37,120,0.039,1990
34,74,0.062,1990
15,-4,0.004,1990
49,96,0.0,1990
11,-15,0.013,1990
48,-123,0.014,1990
5,-57,0.002,1990
20,110,0.019,1990
53,52,0.007,1990
49,45,0.002,1990
29,74,0.055,1990
25,51,0.002,1990
2,10,0.001,1990
-19,30,0.009,1990
68,32,0.001,1990
49,-66,0.0,1990
48,107,0.006,1990
26,127,0.0,1990
-32,-71,0.002,1990
40,78,0.003,1990
39,-91,0.005,1990
50,120,0.001,1990
12,23,0.008,1990
-7,115,0.002,1990
11,100,0.008,1990
-12,29,0.004,1990
59,33,0.006,1990
39,54,0.002,1990
36,-96,0.005,1990
35,59,0.008,1990
30,-90,0.021,1990
-8,-47,0.001,1990
7,37,0.039,1990
-18,17,0.004,1990
-17,31,0.007,1990
-20,48,0.039,1990
54,35,0.004,1990
7,-10,0.005,1990
6,15,0.004,1990
-3,-67,0.0,1990
-7,-62,0.0,1990
-26,32,0.025,1990
-27,-53,0.013,1990
60,7,0.001,1990
41,67,0.001,1990
21,72,0.07,1990
36,77,0.001,1990
-6,-44,0.008,1990
42,111,0.002,1990
-16,-55,0.008,1990
54,80,0.001,1990
-40,-73,0.003,1990
32,76,0.095,1990
28,71,0.073,1990
27,-12,0.002,1990
8,18,0.006,1990
-16,16,0.003,1990
55,38,0.369,1990
31,32,0.155,1990
42,-111,0.001,1990
-2,-46,0.006,1990
-6,149,0.001,1990
65,25,0.002,1990
43,81,0.004,1990
45,126,0.045,1990
52,-114,0.001,1990
13,-83,0.001,1990
9,-78,0.001,1990
46,-72,0.011,1990
-11,-69,0.001,1990
-15,-72,0.003,1990
57,19,0.002,1990
52,-3,0.015,1990
-10,-69,0.0,1990
24,83,0.064,1990
34,121,0.024,1990
-24,-57,0.002,1990
-28,-54,0.013,1990
43,4,0.027,1990
-36,-70,0.004,1990
13,100,0.048,1990
-28,25,0.008,1990
43,13,0.033,1990
23,106,0.03,1990
38,0,0.048,1990
25,113,0.092,1990
34,46,0.016,1990
49,92,0.0,1990
-8,113,0.455,1990
-18,34,0.002,1990
53,40,0.008,1990
29,14,0.001,1990
44,115,0.0,1990
5,28,0.001,1990
-20,-51,0.002,1990
48,127,0.018,1990
63,15,0.002,1990
40,50,0.051,1990
39,9,0.015,1990
36,45,0.02,1990
35,6,0.03,1990
16,48,0.0,1990
39,26,0.001,1990
17,122,0.034,1990
50,11,0.038,1990
27,84,0.146,1990
29,97,0.001,1990
0,98,0.009,1990
41,129,0.018,1990
-36,174,0.001,1990
30,33,0.029,1990
6,43,0.003,1990
-30,31,0.096,1990
41,31,0.009,1990
18,94,0.003,1990
36,121,0.173,1990
17,37,0.002,1990
32,121,0.282,1990
-7,27,0.003,1990
27,-97,0.013,1990
45,-77,0.002,1990
42,83,0.004,1990
41,-80,0.029,1990
21,-71,0.0,1990
52,93,0.0,1990
-26,153,0.002,1990
51,22,0.032,1990
27,16,0.001,1990
55,10,0.018,1990
51,7,0.186,1990
32,-113,0.001,1990
31,132,0.023,1990
46,2,0.01,1990
42,-123,0.003,1990
-29,115,0.001,1990
-5,16,0.142,1990
-6,121,0.022,1990
66,14,0.001,1990
42,24,0.06,1990
18,34,0.001,1990
6,11,0.029,1990
33,8,0.004,1990
5,117,0.015,1990
-15,-44,0.002,1990
22,102,0.011,1990
37,-4,0.029,1990
52,41,0.01,1990
13,34,0.025,1990
-10,-37,0.015,1990
24,119,0.103,1990
56,85,0.018,1990
33,-90,0.006,1990
47,35,0.021,1990
44,19,0.028,1990
20,41,0.011,1990
15,146,0.001,1990
44,-94,0.005,1990
62,18,0.003,1990
23,110,0.108,1990
20,-104,0.007,1990
38,28,0.055,1990
35,102,0.004,1990
15,35,0.004,1990
14,-2,0.006,1990
10,9,0.028,1990
47,85,0.001,1990
-9,122,0.013,1990
-33,-59,0.003,1990
61,50,0.001,1990
-18,179,0.006,1990
49,120,0.004,1990
48,-67,0.002,1990
-13,-77,0.074,1990
-19,-43,0.005,1990
53,12,0.018,1990
49,5,0.02,1990
48,20,0.022,1990
44,79,0.004,1990
38,101,0.014,1990
35,-95,0.007,1990
16,-3,0.006,1990
12,0,0.022,1990
29,-89,0.004,1990
-3,12,0.001,1990
62,78,0.002,1990
59,48,0.001,1990
40,22,0.011,1990
11,124,0.018,1990
-32,24,0.001,1990
40,-91,0.005,1990
39,126,0.13,1990
16,-93,0.023,1990
50,15,0.077,1990
27,112,0.192,1990
7,45,0.003,1990
41,93,0.001,1990
-50,-74,0.0,1990
39,143,0.0,1990
51,103,0.001,1990
30,-3,0.001,1990
-33,-70,0.007,1990
7,-66,0.003,1990
-17,-56,0.001,1990
-6,25,0.004,1990
30,112,0.116,1990
-37,-73,0.015,1990
8,124,0.04,1990
45,2,0.018,1990
-35,152,0.005,1990
17,1,0.001,1990
32,77,0.028,1990
-26,-57,0.058,1990
8,11,0.01,1990
41,-100,0.001,1990
51,34,0.017,1990
32,4,0.001,1990
27,44,0.002,1990
4,21,0.004,1990
21,94,0.004,1990
-1,118,0.02,1990
-39,-73,0.002,1990
46,30,0.03,1990
43,128,0.019,1990
-4,143,0.002,1990
22,40,0.011,1990
19,34,0.001,1990
-2,26,0.002,1990
-10,149,0.002,1990
42,-4,0.005,1990
57,94,0.001,1990
37,31,0.015,1990
-2,137,0.003,1990
10,105,0.036,1990
-10,40,0.007,1990
-9,28,0.003,1990
-4,116,0.01,1990
-34,26,0.032,1990
56,74,0.001,1990
37,-112,0.0,1990
52,69,0.002,1990
13,6,0.042,1990
9,7,0.018,1990
-10,-73,0.0,1990
24,27,0.0,1990
-14,-58,0.0,1990
23,-80,0.001,1990
-34,-55,0.002,1990
0,17,0.0,1990
-38,-64,0.0,1990
47,23,0.025,1990
19,94,0.011,1990
-23,-57,0.002,1990
-24,30,0.024,1990
58,57,0.029,1990
38,56,0.001,1990
35,82,0.001,1990
37,99,0.001,1990
-8,121,0.0,1990
15,23,0.001,1990
10,29,0.003,1990
47,121,0.003,1990
38,-89,0.012,1990
15,-88,0.026,1990
49,20,0.042,1990
14,14,0.001,1990
25,42,0.003,1990
2,35,0.005,1990
1,32,0.015,1990
16,82,0.17,1990
-22,29,0.004,1990
26,108,0.064,1990
25,-105,0.002,1990
40,107,0.006,1990
2,-74,0.001,1990
36,38,0.027,1990
38,129,0.012,1990
50,81,0.013,1990
12,-4,0.011,1990
40,-6,0.005,1990
-20,-39,0.002,1990
-7,151,0.0,1990
40,-119,0.0,1990
39,98,0.002,1990
54,72,0.003,1990
50,51,0.001,1990
30,58,0.004,1990
26,45,0.004,1990
3,14,0.002,1990
2,103,0.046,1990
-20,30,0.01,1990
-21,24,0.0,1990
51,115,0.001,1990
-3,-68,0.0,1990
12,105,0.021,1990
-7,-75,0.001,1990
45,21,0.026,1990
-3,41,0.004,1990
-35,-66,0.002,1990
30,92,0.002,1990
45,-90,0.002,1990
60,27,0.006,1990
32,49,0.021,1990
31,-102,0.006,1990
28,44,0.001,1990
-30,-70,0.003,1990
55,65,0.003,1990
51,62,0.001,1990
-3,111,0.003,1990
31,75,0.319,1990
28,-101,0.003,1990
27,72,0.01,1990
42,-82,0.043,1990
22,-79,0.023,1990
-1,26,0.001,1990
-39,-61,0.005,1990
-2,-53,0.001,1990
70,24,0.0,1990
66,67,0.003,1990
43,124,0.034,1990
45,89,0.001,1990
42,61,0.005,1990
55,99,0.002,1990
-11,-62,0.005,1990
57,74,0.001,1990
37,67,0.01,1990
33,64,0.002,1990
10,125,0.035,1990
28,104,0.036,1990
9,22,0.0,1990
56,14,0.007,1990
37,-76,0.017,1990
-4,-71,0.0,1990
33,-83,0.013,1990
9,-13,0.053,1990
46,123,0.015,1990
43,-89,0.016,1990
57,-152,0.0,1990
0,37,0.011,1990
23,69,0.004,1990
1,109,0.001,1990
15,106,0.027,1990
11,39,0.04,1990
-43,-72,0.0,1990
-9,-44,0.001,1990
25,104,0.068,1990
-13,25,0.002,1990
61,9,0.0,1990
58,13,0.007,1990
35,110,0.069,1990
37,119,0.113,1990
34,71,0.03,1990
15,-5,0.001,1990
49,95,0.0,1990
11,-8,0.007,1990
48,-122,0.013,1990
20,111,0.054,1990
1,-53,0.0,1990
53,51,0.056,1990
49,48,0.001,1990
29,73,0.072,1990
25,70,0.053,1990
-19,29,0.008,1990
68,33,0.003,1990
48,108,0.003,1990
26,128,0.037,1990
-32,-70,0.002,1990
40,79,0.002,1990
39,-92,0.003,1990
50,117,0.003,1990
12,24,0.007,1990
11,99,0.005,1990
-12,30,0.005,1990
59,40,0.012,1990
39,53,0.001,1990
36,-95,0.021,1990
35,58,0.008,1990
30,-85,0.008,1990
-8,-46,0.001,1990
7,36,0.016,1990
-17,30,0.005,1990
54,36,0.005,1990
7,-11,0.02,1990
6,16,0.005,1990
-3,-64,0.0,1990
-26,29,0.071,1990
-27,-58,0.004,1990
60,8,0.0,1990
21,71,0.075,1990
36,78,0.003,1990
17,76,0.086,1990
-6,-47,0.013,1990
42,112,0.003,1990
-16,-54,0.002,1990
21,-104,0.012,1990
54,77,0.001,1990
-40,-72,0.005,1990
32,69,0.003,1990
28,72,0.033,1990
27,-13,0.0,1990
8,19,0.005,1990
-15,40,0.011,1990
-16,25,0.002,1990
55,37,0.023,1990
31,31,0.157,1990
42,-110,0.0,1990
-6,150,0.001,1990
43,88,0.047,1990
45,125,0.041,1990
18,27,0.001,1990
52,-113,0.004,1990
9,-79,0.034,1990
46,-75,0.001,1990
-11,-74,0.001,1990
-15,-73,0.002,1990
57,38,0.003,1990
52,-2,0.074,1990
24,84,0.084,1990
-24,-56,0.004,1990
-28,-53,0.014,1990
43,3,0.017,1990
24,67,0.036,1990
13,99,0.012,1990
-28,26,0.004,1990
-28,-64,0.011,1990
43,20,0.024,1990
23,105,0.042,1990
38,-3,0.013,1990
0,-80,0.0,1990
25,116,0.063,1990
61,13,0.0,1990
49,91,0.0,1990
-8,114,0.123,1990
-18,23,0.0,1990
53,39,0.02,1990
29,13,0.001,1990
44,116,0.002,1990
6,-1,0.073,1990
48,128,0.011,1990
40,51,0.017,1990
36,46,0.018,1990
35,5,0.016,1990
-19,146,0.0,1990
-30,-50,0.019,1990
26,-109,0.008,1990
17,121,0.024,1990
50,12,0.042,1990
12,-61,0.004,1990
27,83,0.151,1990
29,100,0.002,1990
6,-7,0.011,1990
-36,175,0.002,1990
54,-128,0.001,1990
30,34,0.002,1990
6,44,0.002,1990
54,-113,0.001,1990
64,41,0.019,1990
-30,32,0.026,1990
41,34,0.01,1990
36,122,0.024,1990
32,122,0.075,1990
-25,153,0.002,1990
-7,14,0.002,1990
27,-98,0.002,1990
42,84,0.005,1990
41,-81,0.087,1990
52,94,0.0,1990
51,21,0.024,1990
32,41,0.003,1990
27,15,0.001,1990
-9,-40,0.004,1990
55,9,0.008,1990
51,6,0.106,1990
32,-112,0.0,1990
31,131,0.052,1990
42,-122,0.005,1990
18,-16,0.003,1990
-1,-46,0.002,1990
-38,141,0.002,1990
-5,15,0.009,1990
-6,122,0.001,1990
42,21,0.043,1990
18,31,0.001,1990
33,7,0.002,1990
-5,-64,0.0,1990
-15,-45,0.001,1990
22,107,0.033,1990
37,-5,0.04,1990
52,42,0.02,1990
13,33,0.021,1990
47,-111,0.003,1990
-10,-36,0.035,1990
-11,31,0.004,1990
-9,14,0.03,1990
56,86,0.003,1990
-3,148,0.0,1990
33,-91,0.005,1990
47,34,0.029,1990
44,20,0.027,1990
23,28,0.0,1990
20,42,0.011,1990
-8,146,0.001,1990
-4,32,0.012,1990
44,-93,0.053,1990
62,39,0.001,1990
23,109,0.092,1990
20,-103,0.123,1990
38,25,0.001,1990
35,101,0.003,1990
-27,154,0.004,1990
15,34,0.012,1990
14,3,0.005,1990
10,10,0.019,1990
47,132,0.014,1990
61,49,0.001,1990
-8,111,0.417,1990
49,119,0.001,1990
48,-66,0.001,1990
29,4,0.001,1990
-19,-40,0.01,1990
53,11,0.069,1990
-3,102,0.011,1990
49,8,0.053,1990
48,13,0.034,1990
44,80,0.003,1990
38,102,0.009,1990
16,-2,0.001,1990
12,1,0.007,1990
29,-94,0.008,1990
59,47,0.001,1990
40,23,0.045,1990
11,123,0.053,1990
40,-90,0.006,1990
39,125,0.019,1990
-44,-73,0.0,1990
16,-92,0.023,1990
50,16,0.039,1990
27,111,0.101,1990
-22,-49,0.012,1990
41,96,0.001,1990
-21,-47,0.02,1990
39,142,0.034,1990
51,102,0.0,1990
30,-2,0.0,1990
7,-67,0.003,1990
-17,-57,0.001,1990
-6,26,0.003,1990
30,109,0.105,1990
45,1,0.016,1990
60,64,0.0,1990
-29,-55,0.005,1990
-35,151,0.018,1990
32,78,0.004,1990
-6,-55,0.0,1990
-26,-56,0.016,1990
8,12,0.015,1990
41,-101,0.0,1990
3,100,0.044,1990
55,60,0.01,1990
51,33,0.009,1990
32,-3,0.002,1990
66,77,0.004,1990
27,43,0.001,1990
4,22,0.004,1990
-16,-47,0.04,1990
21,93,0.055,1990
-1,117,0.006,1990
-39,-70,0.0,1990
46,35,0.007,1990
43,127,0.056,1990
19,33,0.001,1990
-2,15,0.001,1990
48,96,0.0,1990
-25,48,0.002,1990
9,-84,0.037,1990
-10,150,0.002,1990
43,144,0.009,1990
42,-7,0.015,1990
57,93,0.001,1990
37,42,0.021,1990
10,106,0.176,1990
28,77,0.169,1990
-10,37,0.003,1990
-14,-44,0.003,1990
56,75,0.002,1990
37,-113,0.002,1990
52,70,0.002,1990
13,5,0.012,1990
9,10,0.036,1990
46,80,0.0,1990
24,28,0.0,1990
-14,-61,0.001,1990
23,-81,0.007,1990
-34,-54,0.002,1990
0,18,0.0,1990
-38,-67,0.001,1990
47,22,0.035,1990
34,-111,0.002,1990
-23,-54,0.008,1990
-24,31,0.036,1990
62,51,0.001,1990
58,58,0.01,1990
35,81,0.001,1990
37,94,0.0,1990
34,36,0.02,1990
15,22,0.001,1990
10,30,0.009,1990
47,120,0.001,1990
1,-78,0.007,1990
38,-88,0.005,1990
15,-89,0.015,1990
49,19,0.072,1990
25,41,0.002,1990
-2,101,0.015,1990
2,36,0.003,1990
1,31,0.02,1990
16,83,0.045,1990
-22,30,0.004,1990
48,49,0.0,1990
26,105,0.08,1990
25,-102,0.002,1990
40,108,0.013,1990
2,-77,0.006,1990
36,39,0.019,1990
-18,-70,0.005,1990
50,82,0.003,1990
12,29,0.004,1990
-31,31,0.025,1990
40,-5,0.013,1990
29,123,0.017,1990
7,127,0.017,1990
6,-62,0.001,1990
39,97,0.001,1990
54,69,0.002,1990
50,52,0.001,1990
30,47,0.014,1990
26,46,0.004,1990
6,49,0.002,1990
3,13,0.004,1990
2,104,0.011,1990
17,-62,0.002,1990
-21,23,0.0,1990
51,114,0.001,1990
-3,-69,0.0,1990
12,106,0.03,1990
45,24,0.021,1990
6,100,0.007,1990
30,89,0.0,1990
45,-91,0.003,1990
60,28,0.003,1990
32,50,0.012,1990
-17,-41,0.005,1990
31,-103,0.001,1990
28,45,0.0,1990
55,64,0.002,1990
51,61,0.001,1990
31,74,0.202,1990
28,-100,0.007,1990
9,106,0.113,1990
27,71,0.013,1990
22,-78,0.005,1990
-1,25,0.002,1990
-2,-52,0.0,1990
-5,-42,0.015,1990
46,63,0.001,1990
43,123,0.024,1990
45,92,0.001,1990
42,62,0.003,1990
6,-2,0.025,1990
46,-102,0.001,1990
-11,-63,0.001,1990
-15,-66,0.0,1990
57,73,0.0,1990
37,62,0.008,1990
33,63,0.002,1990
10,126,0.01,1990
28,105,0.119,1990
9,21,0.001,1990
56,15,0.007,1990
37,-77,0.032,1990
-4,-70,0.001,1990
33,-80,0.014,1990
46,124,0.019,1990
43,-90,0.004,1990
0,38,0.029,1990
-5,146,0.002,1990
13,122,0.052,1990
1,112,0.007,1990
15,105,0.062,1990
11,38,0.052,1990
-43,-73,0.003,1990
-9,-45,0.0,1990
25,103,0.067,1990
-13,16,0.018,1990
61,12,0.001,1990
58,14,0.006,1990
0,102,0.028,1990
-18,169,0.001,1990
35,109,0.049,1990
37,130,0.007,1990
34,72,0.11,1990
15,-6,0.002,1990
14,75,0.04,1990
11,-9,0.004,1990
48,-121,0.001,1990
-32,149,0.0,1990
53,46,0.018,1990
49,47,0.001,1990
29,76,0.092,1990
-9,126,0.012,1990
25,69,0.093,1990
-19,32,0.013,1990
68,34,0.006,1990
48,101,0.0,1990
40,80,0.003,1990
39,-93,0.003,1990
50,118,0.001,1990
12,25,0.01,1990
-12,31,0.003,1990
59,39,0.002,1990
36,-94,0.011,1990
35,57,0.002,1990
30,-84,0.011,1990
-8,-45,0.001,1990
7,35,0.001,1990
-17,29,0.004,1990
54,33,0.006,1990
7,-12,0.008,1990
6,13,0.002,1990
17,-98,0.016,1990
-3,-65,0.0,1990
-26,30,0.02,1990
-27,-59,0.003,1990
-13,-39,0.02,1990
60,9,0.001,1990
21,50,0.002,1990
36,79,0.002,1990
17,75,0.093,1990
-6,-46,0.002,1990
31,-116,0.001,1990
42,109,0.001,1990
-16,-53,0.0,1990
21,-105,0.009,1990
-20,-58,0.0,1990
54,78,0.001,1990
32,70,0.025,1990
28,73,0.018,1990
8,20,0.001,1990
-16,26,0.002,1990
55,36,0.005,1990
31,30,0.065,1990
42,-113,0.001,1990
19,48,0.002,1990
18,-87,0.001,1990
-3,-48,0.003,1990
65,27,0.0,1990
43,87,0.006,1990
45,128,0.041,1990
18,28,0.001,1990
52,-112,0.001,1990
9,-76,0.002,1990
46,-74,0.001,1990
-11,-75,0.005,1990
-14,41,0.008,1990
-15,-70,0.005,1990
57,37,0.003,1990
52,-1,0.157,1990
-10,-35,0.035,1990
24,77,0.049,1990
34,119,0.209,1990
-24,-63,0.002,1990
-28,-52,0.017,1990
43,2,0.037,1990
24,68,0.219,1990
-9,32,0.009,1990
0,74,0.001,1990
13,94,0.001,1990
-28,27,0.017,1990
43,19,0.022,1990
24,-77,0.001,1990
23,104,0.05,1990
38,-2,0.004,1990
25,115,0.077,1990
-38,177,0.003,1990
61,16,0.001,1990
49,126,0.008,1990
-8,115,0.018,1990
-42,173,0.001,1990
-18,24,0.001,1990
53,18,0.018,1990
44,117,0.002,1990
5,22,0.004,1990
38,79,0.004,1990
49,-68,0.001,1990
48,137,0.0,1990
14,122,0.331,1990
63,13,0.001,1990
36,47,0.019,1990
35,12,0.002,1990
11,126,0.015,1990
26,-108,0.006,1990
-11,30,0.004,1990
39,24,0.002,1990
50,9,0.11,1990
27,82,0.167,1990
29,99,0.002,1990
6,-6,0.027,1990
53,102,0.002,1990
30,-9,0.03,1990
6,41,0.006,1990
17,-102,0.001,1990
54,-112,0.0,1990
64,42,0.0,1990
-30,29,0.017,1990
41,33,0.025,1990
36,123,0.008,1990
17,39,0.006,1990
-3,-44,0.035,1990
-25,152,0.0,1990
-7,13,0.001,1990
27,-99,0.013,1990
45,-83,0.001,1990
42,81,0.004,1990
41,-78,0.006,1990
-17,-48,0.016,1990
51,28,0.006,1990
32,42,0.002,1990
-25,-69,0.002,1990
22,-97,0.018,1990
-16,46,0.001,1990
-20,49,0.01,1990
51,5,0.15,1990
32,-103,0.002,1990
-25,-70,0.001,1990
19,28,0.001,1990
-1,-47,0.005,1990
-5,14,0.011,1990
46,-121,0.0,1990
42,22,0.05,1990
18,32,0.001,1990
33,10,0.007,1990
-5,-65,0.001,1990
-15,-42,0.009,1990
22,108,0.046,1990
0,128,0.009,1990
52,43,0.005,1990
13,36,0.004,1990
-10,-39,0.002,1990
24,113,0.059,1990
56,87,0.005,1990
33,-88,0.007,1990
47,33,0.009,1990
44,21,0.031,1990
23,27,0.0,1990
20,43,0.009,1990
-4,33,0.024,1990
44,-92,0.011,1990
62,40,0.001,1990
20,-102,0.035,1990
35,108,0.056,1990
15,33,0.079,1990
14,4,0.004,1990
10,7,0.011,1990
47,131,0.025,1990
61,52,0.004,1990
38,-119,0.002,1990
49,122,0.004,1990
48,-65,0.001,1990
29,3,0.001,1990
-19,-41,0.012,1990
53,6,0.012,1990
49,7,0.067,1990
48,14,0.028,1990
44,81,0.01,1990
40,129,0.03,1990
38,107,0.035,1990
35,-105,0.003,1990
16,-1,0.001,1990
53,-101,0.0,1990
12,2,0.004,1990
29,-95,0.108,1990
59,46,0.001,1990
40,24,0.008,1990
61,77,0.0,1990
35,40,0.011,1990
11,122,0.002,1990
40,-89,0.015,1990
39,124,0.016,1990
16,-99,0.016,1990
50,13,0.069,1990
-12,-51,0.0,1990
27,110,0.072,1990
41,95,0.001,1990
3,40,0.003,1990
2,129,0.002,1990
39,141,0.035,1990
-21,58,0.036,1990
-21,-64,0.003,1990
30,3,0.001,1990
7,-68,0.001,1990
-17,-58,0.001,1990
-6,23,0.019,1990
30,110,0.066,1990
8,118,0.003,1990
45,4,0.023,1990
60,65,0.002,1990
-35,146,0.0,1990
32,79,0.0,1990
-26,-59,0.002,1990
8,5,0.048,1990
3,99,0.153,1990
55,59,0.003,1990
51,56,0.022,1990
32,-2,0.001,1990
27,42,0.001,1990
4,23,0.003,1990
22,-101,0.018,1990
-16,-46,0.001,1990
21,96,0.077,1990
-1,132,0.002,1990
-39,-71,0.003,1990
46,36,0.01,1990
43,126,0.117,1990
55,125,0.002,1990
-2,16,0.001,1990
-25,47,0.005,1990
9,-85,0.002,1990
43,143,0.021,1990
42,-6,0.008,1990
-11,38,0.003,1990
57,96,0.0,1990
37,41,0.021,1990
28,78,0.584,1990
-10,38,0.001,1990
-14,-47,0.001,1990
56,76,0.001,1990
52,71,0.003,1990
13,8,0.033,1990
9,9,0.041,1990
46,77,0.0,1990
-14,-60,0.002,1990
23,-82,0.072,1990
-34,-65,0.002,1990
0,19,0.003,1990
47,21,0.022,1990
19,100,0.031,1990
34,-110,0.001,1990
-23,-55,0.004,1990
-24,32,0.003,1990
58,55,0.003,1990
35,136,0.059,1990
34,33,0.004,1990
15,21,0.001,1990
10,43,0.005,1990
-9,31,0.002,1990
-9,117,0.087,1990
-40,175,0.004,1990
1,-79,0.001,1990
38,-91,0.005,1990
15,-90,0.021,1990
49,22,0.029,1990
25,44,0.005,1990
2,33,0.03,1990
1,34,0.036,1990
26,106,0.102,1990
25,-103,0.027,1990
40,101,0.0,1990
2,-76,0.022,1990
36,40,0.021,1990
50,79,0.001,1990
12,30,0.006,1990
40,-4,0.014,1990
-52,-70,0.001,1990
29,118,0.062,1990
7,126,0.07,1990
6,-57,0.004,1990
40,-117,0.0,1990
36,-122,0.002,1990
54,70,0.011,1990
53,141,0.002,1990
50,49,0.002,1990
30,48,0.029,1990
26,59,0.003,1990
6,50,0.0,1990
3,20,0.014,1990
2,101,0.009,1990
-21,22,0.0,1990
51,113,0.001,1990
12,107,0.005,1990
45,23,0.016,1990
30,90,0.001,1990
-37,-70,0.001,1990
-27,33,0.017,1990
45,-88,0.002,1990
60,29,0.006,1990
21,-98,0.028,1990
32,51,0.02,1990
28,46,0.001,1990
8,41,0.024,1990
55,63,0.003,1990
51,68,0.001,1990
-3,137,0.0,1990
31,73,0.126,1990
28,-99,0.001,1990
9,105,0.011,1990
27,70,0.041,1990
-1,24,0.003,1990
-2,-55,0.001,1990
-5,-43,0.009,1990
66,65,0.0,1990
46,64,0.0,1990
43,122,0.021,1990
45,91,0.002,1990
42,75,0.035,1990
55,97,0.001,1990
46,-113,0.001,1990
-15,-67,0.0,1990
57,76,0.0,1990
37,61,0.003,1990
33,66,0.004,1990
28,106,0.122,1990
9,24,0.002,1990
-11,-47,0.001,1990
-9,23,0.002,1990
-4,121,0.014,1990
